t, real_GRF, FOB_GRF, MOB_GRF, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta, tau_bi_m, tau_bi_b, qddot_m, qddot_b
0.952500, -45.873551, -43.560877, -43.430684, 0.353600, 0.258786, 1.570796, 1.594238, 7.508843, -11.358241, 15.028229, 3.837516
0.954000, -45.426095, -43.287760, -48.007671, 0.353600, 0.258444, 1.570796, 1.595304, 7.330247, -11.362323, -29.554973, -44.047740
0.955500, -45.745792, -44.077682, -48.021948, 0.353600, 0.258147, 1.570796, 1.596238, 7.492789, -11.349145, -33.897560, -69.847633
0.957000, -44.515493, -44.143084, -38.397704, 0.353600, 0.257912, 1.570796, 1.597442, 7.493007, -11.043486, 38.975442, 45.592656
0.958500, -44.728002, -43.395861, -47.415909, 0.353600, 0.257705, 1.570796, 1.598254, 7.346862, -11.274827, -29.875597, -52.411132
0.960000, -44.683728, -43.908774, -41.065242, 0.353600, 0.257554, 1.570796, 1.599406, 7.283965, -11.303741, 9.673060, -5.245540
0.961500, -44.328553, -43.189460, -45.352518, 0.353600, 0.257473, 1.570796, 1.600155, 7.204935, -11.095385, -25.666143, -54.329420
0.963000, -44.812961, -43.307358, -44.360655, 0.353600, 0.257418, 1.570796, 1.601020, 7.132793, -11.148967, -1.746668, -64.114765
0.964500, -43.700585, -43.593424, -41.005566, 0.353600, 0.257371, 1.570796, 1.602065, 7.041610, -11.194533, -2.582771, 18.434407
0.966000, -44.095829, -41.218961, -44.847833, 0.353600, 0.257392, 1.570796, 1.602846, 6.787358, -11.664043, -14.388396, -25.292143
0.967500, -44.399981, -42.557779, -39.348757, 0.353600, 0.257488, 1.570796, 1.603513, 7.032161, -11.304623, 34.935251, 5.214733
0.969000, -43.590757, -41.035973, -49.486699, 0.353600, 0.257612, 1.570796, 1.604169, 6.612932, -11.313260, -51.866097, -91.528017
0.970500, -43.403592, -42.028279, -44.762354, 0.353600, 0.257790, 1.570796, 1.604938, 6.554895, -11.216713, -15.189927, -53.995270
0.972000, -42.792970, -42.688634, -42.857999, 0.353600, 0.257959, 1.570796, 1.605540, 6.875992, -11.062122, -34.596364, -13.611014
0.973500, -42.866756, -41.820867, -41.911522, 0.353600, 0.258237, 1.570796, 1.606024, 6.651780, -11.033009, -5.230192, -27.950333
0.975000, -42.257561, -41.675751, -44.541182, 0.353600, 0.258505, 1.570796, 1.606505, 6.620589, -11.008834, -46.028801, -31.018150
0.976500, -41.222123, -38.923027, -40.986949, 0.353600, 0.258855, 1.570796, 1.607047, 6.193505, -11.109548, 2.486238, 43.592030
0.978000, -41.157298, -39.924828, -39.317067, 0.353600, 0.259267, 1.570796, 1.607446, 6.180094, -10.755179, 26.700100, -1.491465
0.979500, -41.565951, -40.266989, -36.103916, 0.353600, 0.259674, 1.570796, 1.607737, 6.333810, -10.687492, 42.411975, 8.320042
0.981000, -40.909775, -40.665421, -38.782745, 0.353600, 0.260121, 1.570796, 1.608042, 6.153090, -10.406292, 7.922803, 2.811066
0.982500, -40.866936, -38.516361, -41.192639, 0.353600, 0.260601, 1.570796, 1.608242, 5.944613, -10.808711, -3.331224, -18.100789
0.984000, -40.479528, -38.989099, -37.427165, 0.353600, 0.261151, 1.570796, 1.608568, 5.903242, -10.727550, 20.662929, -21.919807
0.985500, -39.969968, -38.315073, -42.173306, 0.353600, 0.261713, 1.570796, 1.608511, 5.847033, -10.447097, -20.664369, -65.156652
0.987000, -38.646249, -37.598797, -37.417004, 0.353600, 0.262328, 1.570796, 1.608550, 5.723353, -10.136146, 13.249942, 5.148678
0.988500, -38.475792, -37.880478, -31.268157, 0.353600, 0.262950, 1.570796, 1.608653, 5.750161, -10.069496, 61.483165, 58.391610
0.990000, -38.295611, -37.172561, -35.621236, 0.353600, 0.263611, 1.570796, 1.608582, 5.687971, -10.118458, 10.600512, 17.927459
0.991500, -38.580474, -37.224741, -34.373110, 0.353600, 0.264314, 1.570796, 1.608516, 5.623352, -10.166455, 28.925445, 9.606608
0.993000, -37.254058, -36.435543, -29.036686, 0.353600, 0.265062, 1.570796, 1.608400, 5.639488, -9.846927, 51.236649, 64.322991
0.994500, -37.627261, -36.851880, -41.285207, 0.353600, 0.265833, 1.570796, 1.607967, 5.586555, -9.711051, -47.587215, -85.106679
0.996000, -36.695283, -35.168812, -30.729385, 0.353600, 0.266685, 1.570796, 1.607806, 5.318151, -9.399294, 53.457661, 5.287728
0.997500, -35.976070, -34.938322, -33.217126, 0.353600, 0.267505, 1.570796, 1.607531, 5.322898, -9.426425, 26.914353, -5.748337
0.999000, -35.035924, -34.267593, -36.271354, 0.353600, 0.268332, 1.570796, 1.607181, 5.221622, -9.303512, -26.337689, 33.232952
1.000500, -35.650527, -34.382328, -39.488918, 0.353600, 0.269270, 1.570796, 1.606823, 4.964986, -9.151151, -36.424803, -83.778513
1.002000, -34.384383, -33.134740, -29.261226, 0.353600, 0.270151, 1.570796, 1.606434, 5.047775, -9.108895, 39.979408, 77.256860
1.003500, -33.863533, -33.319131, -32.268358, 0.353600, 0.271149, 1.570796, 1.605781, 5.125526, -8.661972, 11.612524, -11.343688
1.005000, -33.199432, -32.153357, -34.917658, 0.353600, 0.272075, 1.570796, 1.605400, 5.032172, -8.957715, -40.214871, 30.712488
1.006500, -33.784940, -33.063452, -33.328290, 0.353600, 0.273144, 1.570796, 1.604656, 5.208461, -8.342368, -12.562026, -54.708067
1.008000, -32.995809, -31.304342, -40.701722, 0.353600, 0.274165, 1.570796, 1.604003, 4.872503, -8.552439, -73.450981, -125.891796
1.009500, -32.336347, -30.248400, -25.081390, 0.353600, 0.275213, 1.570796, 1.603726, 4.663229, -8.529427, 71.584229, 49.430988
1.011000, -31.630585, -29.993286, -24.057390, 0.353600, 0.276280, 1.570796, 1.603225, 4.461463, -8.310548, 68.619322, 104.576173
1.012500, -30.916366, -31.409282, -34.677980, 0.353600, 0.277421, 1.570796, 1.602086, 4.838421, -7.698041, -52.409972, -72.990593
1.014000, -30.445697, -29.632402, -29.844105, 0.353600, 0.278531, 1.570796, 1.601510, 4.683067, -7.781761, -12.670159, 8.337478
1.015500, -29.801642, -28.516169, -29.864818, 0.353600, 0.279701, 1.570796, 1.600820, 4.418698, -7.588853, 3.068292, -10.662768
1.017000, -30.320783, -30.404430, -32.405345, 0.353600, 0.280877, 1.570796, 1.599874, 4.655030, -7.232101, -31.794737, -105.635170
1.018500, -28.901026, -28.139725, -35.801372, 0.353600, 0.282027, 1.570796, 1.599155, 4.607915, -7.347322, -85.719368, -68.270561
1.020000, -27.848272, -27.206965, -33.313124, 0.353600, 0.283284, 1.570796, 1.598400, 4.248293, -7.054380, -49.486056, -89.952391
1.021500, -27.705132, -26.787110, -25.068981, 0.353600, 0.284449, 1.570796, 1.597865, 4.227927, -7.144553, 12.493487, 62.912338
1.023000, -26.910418, -25.953245, -31.282122, 0.353600, 0.285753, 1.570796, 1.596796, 4.021422, -6.599271, -40.884434, -51.868509
1.024500, -26.726227, -25.862295, -27.155116, 0.353600, 0.286985, 1.570796, 1.596084, 4.109732, -6.772264, -7.434828, -18.343023
1.026000, -24.926474, -25.319891, -25.129261, 0.353600, 0.288276, 1.570796, 1.595221, 3.890173, -6.179081, -7.752360, 26.870394
1.027500, -24.846608, -24.706849, -26.133681, 0.353600, 0.289586, 1.570796, 1.594263, 4.089004, -6.018840, -20.707248, -15.660903
1.029000, -23.869518, -23.814510, -21.488666, 0.353600, 0.290902, 1.570796, 1.593482, 3.738075, -5.664347, 26.906862, 43.363510
1.030500, -24.718789, -23.641659, -24.209658, 0.353600, 0.292199, 1.570796, 1.592683, 3.772760, -5.899230, 4.751271, -29.146339
1.032000, -23.199731, -23.023561, -20.838621, 0.353600, 0.293550, 1.570796, 1.591791, 3.667365, -5.528782, 14.708158, 11.984262
1.033500, -22.474772, -22.469117, -27.068405, 0.353600, 0.294894, 1.570796, 1.590757, 3.746747, -5.238491, -52.906671, -65.039171
1.035000, -21.542297, -21.094097, -25.717946, 0.353600, 0.296294, 1.570796, 1.589856, 3.463156, -4.942790, -39.689266, -54.187107
1.036500, -22.027295, -21.116056, -24.430203, 0.353600, 0.297623, 1.570796, 1.589125, 3.419685, -5.214123, -20.425403, -57.919072
1.038000, -19.542748, -19.737673, -20.955523, 0.353600, 0.299005, 1.570796, 1.588333, 3.180341, -4.770241, -11.143781, 48.252129
1.039500, -19.529565, -20.114375, -17.728986, 0.353600, 0.300386, 1.570796, 1.587435, 3.352398, -4.455838, 10.091681, 33.609778
1.041000, -19.861739, -18.619724, -16.519984, 0.353600, 0.301776, 1.570796, 1.586795, 2.935614, -4.670059, 42.728303, 41.158567
1.042500, -18.592130, -17.999077, -20.914423, 0.353600, 0.303175, 1.570796, 1.585887, 3.026591, -4.488301, -21.309300, -15.060048
1.044000, -17.826341, -16.108625, -16.569539, 0.353600, 0.304597, 1.570796, 1.585013, 2.840242, -4.329554, 16.842524, 45.445324
1.045500, -18.162802, -18.019637, -16.760579, 0.353600, 0.306021, 1.570796, 1.584084, 3.076483, -3.827573, 8.994111, -5.005426
1.047000, -17.382943, -16.868959, -17.621592, 0.353600, 0.307427, 1.570796, 1.583323, 2.917350, -3.953050, -12.899641, -28.179853
1.048500, -16.252167, -16.333337, -17.298910, 0.353600, 0.308848, 1.570796, 1.582608, 2.651766, -3.430089, -15.757252, 11.637707
1.050000, -16.445402, -15.840383, -17.410829, 0.353600, 0.310283, 1.570796, 1.581815, 2.633720, -3.604481, -9.754542, -53.073233
1.051500, -15.710988, -15.777618, -19.313285, 0.353600, 0.311724, 1.570796, 1.580858, 2.742972, -3.079188, -32.244613, -88.797854
1.053000, -15.113210, -14.141948, -12.772758, 0.353600, 0.313136, 1.570796, 1.580243, 2.470040, -3.250118, 19.150497, 19.442276
1.054500, -13.625240, -13.268759, -9.868574, 0.353600, 0.314572, 1.570796, 1.579554, 2.382060, -2.954946, 31.199296, 63.387442
1.056000, -13.170399, -14.000767, -14.967289, 0.353600, 0.315993, 1.570796, 1.578652, 2.487692, -2.478956, -20.678319, 19.229944
1.057500, -12.316931, -12.542067, -9.126471, 0.353600, 0.317445, 1.570796, 1.577971, 2.464781, -2.078333, 27.266100, 47.797686
1.059000, -13.005774, -13.713431, -15.808170, 0.353600, 0.318864, 1.570796, 1.577095, 2.608634, -2.142535, -38.011387, -94.377441
1.060500, -11.866638, -11.320379, -9.412882, 0.353600, 0.320269, 1.570796, 1.576796, 2.082969, -2.454429, 23.953137, 25.699720
1.062000, -10.921451, -10.995692, -10.641839, 0.353600, 0.321687, 1.570796, 1.576080, 2.066041, -2.113449, -3.186652, 16.670846
1.063500, -10.024464, -9.533155, -11.827486, 0.353600, 0.323084, 1.570796, 1.575416, 1.853845, -1.929152, -13.210233, 54.092715
1.065000, -9.865072, -10.158073, -16.988520, 0.353600, 0.324511, 1.570796, 1.574684, 1.954275, -1.882602, -66.766555, -88.210119
1.066500, -10.053856, -10.157890, -11.584169, 0.353600, 0.325872, 1.570796, 1.574114, 1.951082, -1.828208, -17.638167, -23.136066
1.068000, -8.952707, -7.702997, -6.456875, 0.353600, 0.327227, 1.570796, 1.573753, 1.659466, -1.913448, 23.135088, 87.037271
1.069500, -9.019948, -8.520794, -9.720555, 0.353600, 0.328637, 1.570796, 1.572957, 1.902255, -1.648577, -18.227185, -24.294234
1.071000, -7.430413, -8.823504, -9.569338, 0.353600, 0.330041, 1.570796, 1.572277, 1.881404, -0.751634, -27.753350, -26.319771
1.072500, -7.966585, -7.132519, -7.636523, 0.353600, 0.331357, 1.570796, 1.571928, 1.670194, -1.473501, -2.460327, -1.016841
1.074000, -7.589958, -7.267194, -9.706712, 0.353600, 0.332668, 1.570796, 1.571611, 1.461309, -1.387149, -21.477113, -9.908340
1.075500, -6.565272, -6.576587, -7.753495, 0.353600, 0.334031, 1.570796, 1.570953, 1.623054, -0.871714, -17.490724, -3.443258
1.077000, -5.936238, -5.324507, -3.905080, 0.353600, 0.335366, 1.570796, 1.570602, 1.229558, -0.920714, 14.054114, 31.941793
1.078500, -6.134786, -6.529199, -4.289337, 0.353600, 0.336673, 1.570796, 1.570091, 1.439226, -0.525989, -2.557268, -26.001311
1.080000, -6.101105, -4.852549, -9.723850, 0.353600, 0.337970, 1.570796, 1.569652, 1.142251, -0.687875, -26.636850, -79.324086
1.081500, -4.734780, -3.825001, -4.560063, 0.353600, 0.339242, 1.570796, 1.569316, 1.052869, -0.509891, 2.317615, 8.867208
1.083000, -4.432411, -4.569543, -4.820643, 0.353600, 0.340517, 1.570796, 1.568883, 1.080841, -0.255525, -3.424437, -44.879497
1.084500, -4.085665, -3.696789, -1.692722, 0.353600, 0.341709, 1.570796, 1.568681, 0.952659, -0.613971, 16.823195, 41.680657
1.086000, -3.706816, -3.955451, -0.167811, 0.353600, 0.342973, 1.570796, 1.568107, 1.188712, 0.153106, 23.850831, -1.832745
1.087500, -3.159663, -3.891778, -3.232494, 0.353600, 0.344201, 1.570796, 1.567689, 1.093220, 0.357706, -2.914165, -40.878621
1.089000, -2.835640, -3.304266, -4.022925, 0.353600, 0.345372, 1.570796, 1.567490, 1.014164, 0.247548, -25.195784, -26.065500
1.090500, -2.681651, -3.435323, -2.630678, 0.353600, 0.346535, 1.570796, 1.567291, 0.883869, 0.262718, -6.688291, -17.671905
1.092000, -1.605065, -1.953930, -0.858144, 0.353600, 0.347686, 1.570796, 1.567107, 0.674559, 0.077713, 2.073812, 9.998187
1.093500, 1.537239, -2.132781, 1.658924, 0.353600, 0.348841, 1.570796, 1.566772, 0.803921, 0.714677, 15.370759, 31.133500
1.095000, 0.162408, 0.472087, -5.334212, 0.353600, 0.349937, 1.570796, 1.566789, 0.242315, 0.049820, -30.210361, -25.104256
1.096500, 0.185638, -0.135864, -1.726345, 0.353600, 0.351058, 1.570796, 1.566634, 0.483387, 0.238316, -2.817416, -31.695025
1.098000, 0.481869, 0.757133, -1.629886, 0.353600, 0.352134, 1.570796, 1.566811, 0.215161, -0.084578, -4.299059, 15.817533
1.099500, 0.856780, 0.825620, -4.141222, 0.353600, 0.353257, 1.570796, 1.566933, -0.015886, 0.312869, -28.929673, -61.157884
1.101000, -1.165641, 0.083834, 0.854420, 0.353600, 0.354317, 1.570796, 1.567223, 0.101741, 0.310485, -1.914803, -40.044415
1.102500, 1.716219, -1.081015, 1.538372, 0.353600, 0.355332, 1.570796, 1.567313, 0.256256, 0.738868, 3.222542, -13.441624
1.104000, 2.737058, 1.162834, 2.119397, 0.353600, 0.356319, 1.570796, 1.567546, 0.066806, 0.690819, 4.219693, 24.185899
1.105500, 0.599464, 1.244489, -5.207323, 0.353600, 0.357275, 1.570796, 1.567984, -0.210156, 0.145776, -52.934214, -66.870852
1.107000, 2.170882, 1.740877, 1.675285, 0.353600, 0.358168, 1.570796, 1.568573, -0.343371, 0.025024, 5.746049, 64.203972
1.108500, 1.652011, 0.544619, -2.190081, 0.353600, 0.359137, 1.570796, 1.568710, -0.155281, 0.702893, -30.042175, -72.453301
1.110000, 1.535666, 2.414701, 6.254026, 0.353600, 0.360006, 1.570796, 1.569466, -0.532977, 0.137049, 40.247259, 26.107563
1.111500, 1.704224, 2.013725, 0.028907, 0.353600, 0.360851, 1.570796, 1.569772, -0.423116, 0.156977, -18.840022, -44.980465
1.113000, 2.543594, 2.047062, 0.995931, 0.353600, 0.361671, 1.570796, 1.570408, -0.605582, 0.228357, -5.521731, -7.559406
1.114500, 0.579246, 2.460805, -1.210615, 0.353600, 0.362463, 1.570796, 1.570935, -0.801588, -0.070879, -23.754741, -47.567650
1.116000, 4.156035, 2.935167, 0.566989, 0.353600, 0.363225, 1.570796, 1.571315, -0.709403, 0.278764, -10.597630, 26.694097
1.117500, 0.663150, 0.985267, -0.729618, 0.353600, 0.363959, 1.570796, 1.571851, -0.592262, 0.291642, -24.577669, -65.965686
1.119000, 0.670357, 1.195817, -2.175136, 0.353600, 0.364660, 1.570796, 1.572271, -0.579487, 0.196223, -54.230770, -68.376915
1.120500, 1.193345, 1.344838, -2.920755, 0.353600, 0.365367, 1.570796, 1.572700, -0.685191, 0.472367, -41.129656, -117.084172
1.122000, 2.570171, 3.150874, 4.144675, 0.353600, 0.365966, 1.570796, 1.573456, -0.995770, -0.221444, -0.416239, 48.489223
1.123500, 2.284422, 2.012088, 3.980401, 0.353600, 0.366607, 1.570796, 1.573704, -0.773912, 0.252118, 2.831370, 15.069186
1.125000, 2.035856, 2.149432, 0.071706, 0.353600, 0.367221, 1.570796, 1.574073, -0.943632, 0.327952, -25.365713, -68.014399
1.126500, 2.707371, 2.996378, 2.869533, 0.353600, 0.367756, 1.570796, 1.574483, -0.998431, 0.109943, -6.967004, 26.043816
1.128000, 1.485012, 1.906390, 0.281447, 0.353600, 0.368348, 1.570796, 1.574554, -0.841046, 0.609831, -21.186729, -103.581175
1.129500, 2.428935, 3.290691, 2.632322, 0.353600, 0.368813, 1.570796, 1.574977, -1.049045, 0.163033, 11.064469, -17.138681
1.131000, 1.040740, 4.205267, -2.118577, 0.353600, 0.369279, 1.570796, 1.575272, -1.287067, -0.226843, -31.654971, -51.628892
1.132500, 2.530415, 3.505576, 4.419539, 0.353600, 0.369707, 1.570796, 1.575500, -0.979418, -0.022078, 18.389371, 39.868772
1.134000, 1.291604, 2.373635, 6.541298, 0.353600, 0.370139, 1.570796, 1.575711, -0.897411, 0.012390, 39.132754, -14.279935
1.135500, 4.277982, 3.158959, 9.025966, 0.353600, 0.370500, 1.570796, 1.575846, -0.845798, 0.103206, 37.480462, 109.660535
1.137000, 1.387120, 4.790238, 0.683678, 0.353600, 0.370854, 1.570796, 1.575997, -1.262644, -0.592156, -8.516698, 44.611262
1.138500, 1.710082, 2.324515, -0.679417, 0.353600, 0.371239, 1.570796, 1.575691, -0.776645, 0.292376, -27.890286, -56.592929
1.140000, 4.127122, 3.419279, 7.386811, 0.353600, 0.371501, 1.570796, 1.575952, -0.846568, -0.041329, 31.086637, 122.508917
1.141500, -0.119376, 2.710511, -3.751275, 0.353600, 0.371802, 1.570796, 1.575836, -0.933736, -0.181654, -48.449701, -68.616056
1.143000, 0.157447, 2.956957, 3.409669, 0.353600, 0.372076, 1.570796, 1.575886, -1.007217, -0.174890, 12.458208, -39.779593
1.144500, 0.956008, 1.611032, 7.741595, 0.353600, 0.372294, 1.570796, 1.575717, -0.539291, 0.211790, 49.007553, 9.300471
1.146000, 1.115009, 3.535166, -1.182885, 0.353600, 0.372487, 1.570796, 1.575757, -0.923504, -0.347146, -25.058369, -17.413857
1.147500, 2.119014, 4.718592, 4.439967, 0.353600, 0.372657, 1.570796, 1.575803, -1.148092, -0.417669, 21.805484, 67.465582
1.149000, 3.021983, 1.924134, 8.968783, 0.353600, 0.372808, 1.570796, 1.575520, -0.517915, 0.123618, 39.988091, 122.448992
1.150500, 3.475524, 1.924791, 10.603996, 0.353600, 0.372965, 1.570796, 1.575393, -0.505229, 0.166250, 60.845847, 107.559123
1.152000, 2.612073, 2.330881, 1.685131, 0.353600, 0.373098, 1.570796, 1.575016, -0.527660, 0.217060, -0.127469, -9.297383
1.153500, 1.559974, 1.257612, -3.431540, 0.353600, 0.373174, 1.570796, 1.574765, -0.389590, 0.165940, -45.229810, -31.377291
1.155000, 2.737381, 1.053885, 6.825436, 0.353600, 0.373260, 1.570796, 1.574682, -0.258724, 0.369964, 42.932024, 42.443680
1.156500, 1.443240, 0.788593, 4.751319, 0.353600, 0.373329, 1.570796, 1.574519, -0.285722, 0.370228, 18.971093, -9.093103
1.158000, 0.544839, 0.641902, -0.805776, 0.353600, 0.373392, 1.570796, 1.574122, -0.310286, 0.469110, -17.965940, -82.321257
1.159500, 1.721450, 1.961886, -0.271024, 0.353600, 0.373408, 1.570796, 1.574029, -0.499056, 0.328668, 0.758215, -18.398456
1.161000, 2.020884, 2.830823, 0.974272, 0.353600, 0.373398, 1.570796, 1.573905, -0.554087, 0.023689, 8.120005, 14.735121
1.162500, 0.383475, -2.541039, -0.882836, 0.353600, 0.373378, 1.570796, 1.573440, 0.325236, 0.746226, -26.902260, -61.494563
1.164000, 0.441587, 1.162376, -0.579584, 0.353600, 0.373362, 1.570796, 1.573447, -0.303323, 0.173973, -16.223961, -34.741227
1.165500, 1.760963, 1.799211, 1.697425, 0.353600, 0.373307, 1.570796, 1.573249, -0.163579, 0.078722, 2.991642, 25.155223
1.167000, -0.403780, 1.008842, 0.969137, 0.353600, 0.373273, 1.570796, 1.573232, -0.401191, -0.276800, 15.783464, -29.532702
1.168500, 0.603628, -1.555991, 4.924574, 0.353600, 0.373248, 1.570796, 1.572741, 0.226276, 0.622620, 25.705413, -34.369414
1.170000, -1.768337, 0.646820, -5.697398, 0.353600, 0.373174, 1.570796, 1.572600, -0.244738, -0.092570, -41.569142, -124.361102
1.171500, -0.139012, 0.675886, -0.052332, 0.353600, 0.373071, 1.570796, 1.572568, -0.180282, -0.045665, -3.431100, 1.093884
1.173000, 1.535144, 2.398660, 4.028295, 0.353600, 0.372974, 1.570796, 1.572505, -0.361643, -0.358229, 31.913083, 80.338353
1.174500, -2.081563, -0.386498, 8.019449, 0.353600, 0.372908, 1.570796, 1.572235, -0.013787, 0.202309, 59.590792, 45.336366
1.176000, -1.855016, -0.457802, -10.541760, 0.353600, 0.372787, 1.570796, 1.571631, 0.210246, 0.183151, -88.462722, -123.717904
1.177500, -2.340856, -1.648090, 4.530107, 0.353600, 0.372561, 1.570796, 1.571693, 0.449403, 0.211359, 33.867703, 45.491384
1.179000, -2.804220, -0.262026, 2.146362, 0.353600, 0.372327, 1.570796, 1.571493, 0.186156, -0.323682, 29.522281, 61.109930
1.180500, -3.046263, -0.942378, 2.931293, 0.353600, 0.372076, 1.570796, 1.571197, 0.307801, -0.205985, 38.405333, 40.329195
1.182000, -3.589161, -1.862449, 1.289467, 0.353600, 0.371795, 1.570796, 1.570665, 0.528730, -0.040785, 32.209114, 2.747490
1.183500, -3.809800, -2.728729, 0.533020, 0.353600, 0.371449, 1.570796, 1.570178, 0.803054, -0.027082, 19.824146, 25.676124
1.185000, -3.834280, -2.477594, 5.328742, 0.353600, 0.371105, 1.570796, 1.569947, 0.667158, -0.180254, 63.701720, 60.812190
1.186500, -4.436653, -2.461768, 1.782537, 0.353600, 0.370705, 1.570796, 1.569495, 0.757765, -0.411896, 41.220059, 40.407697
1.188000, -4.508638, -3.184037, -7.806624, 0.353600, 0.370294, 1.570796, 1.568843, 1.018643, -0.242833, -38.155702, -19.788104
1.189500, -4.377492, -2.401828, 0.394722, 0.353600, 0.369865, 1.570796, 1.568555, 0.981457, -0.248858, 40.855421, 78.491726
1.191000, -4.672270, -5.123365, -3.511259, 0.353600, 0.369415, 1.570796, 1.567964, 1.289794, -0.064646, -9.080103, -12.247984
1.192500, -5.358919, -3.947318, -6.258101, 0.353600, 0.368917, 1.570796, 1.567580, 1.266281, -0.357376, -16.900146, -9.060130
1.194000, -5.008591, -4.923269, -8.621326, 0.353600, 0.368440, 1.570796, 1.566971, 1.438671, -0.028396, -44.367943, -23.951096
